user_id,stars,reviews
A3KB8TQL4QKTBQ,5,Very good and convenient. Also excellent price when I purchased them. I love my new Keurig and nothing could be easier than the K-Cups!
A2UVILE29J8U4B,5,"what more can I say. I have reordered this product and am well satisfied. I use it at work in our new coffee pot, but don't have that kind of pot at home."
A3NF74TCI30LF2,4,"First off let me say what kind of coffee drinker I am. Before getting the Keurig, I drank mostly Folders medium blend. I don't have anything against gas station coffee - in fact I drink a lot of it. I like the cappuccino that you can get at a Casey's. I don't like the vending machine coffees at all - too chalky and gritty.<br /><br />Now on to my thoughts on this coffee - reminds me a lot of what I can get at Casey's - pretty sweet stuff. At Casey's gas station I usually get 2/3 cappuccino and 1/3 coffee. This isn't necessary to ""water-down"" with coffee. It is just right to me."
A1ATWEANLT57YG,4,"Pretty unique.  There's no filter inside.  Just powder.  The whole container is empty after one dispense.  It has a bit of sweetener after taste to it.  Reading the package, it doesn't seem like they use any sweetener.  Taste good though."
A1MRYDOS26S1BF,5,This k cup was just wonderful!! I was pleased with the flavor and the price is great. I've already tried two of the flavors. It's great to know that there's still some affordable k cups available.
AYWXEYT90R54K,5,"I'm not a big coffee drinker. When I do drink coffee, I use a lot of creamer. These are awesome! I love gas station cappuccino and this is exactly like it but much cheaper!! Fabulous!"
A3MJ1HZELN5FLM,4,"This is so delicious and very sweet. I typically put skim milk and sugar in my coffee but I really don't think you need it for this kind. I like to brew it on a small cup setting and make it into iced coffee. Tastes great. If you prefer sweet coffees like Caramel and mocha, this could be for you."
A1GXIYA3396DIL,5,"For crying out loud, it is instant coffee-flavored cappuccino.  If you just gotta have the star-place cappuccino at 4-5 bucks a cup, go for it.  Also, the instructions on the box state to run a cycle of hot water through the Keurig after the Grove Square, otherwise it will clog the machine; same goes for hot chocolate, and apple cider k-cups....JimMc"
A2I0PH4MHLYZUV,4,"Great for instant coffee and perfect for mornings where you don't have time to add cream and sugar. Cheaper than most k-cups too. They do lack the ""ummph"" of regular k-cups though."
ANSGM5B0542MM,5,"This is the only Cappuiccino the wife wants in the home. Best of several types she tried . Ordering more to keep, Her happy"
A2QE27YO4I53CM,5,"Bought it for the wife, she loves it.  Great deal for k-cups.  I don't have first hand knowledge so sorry, nothing of substance in this review."
A1ZIJEYKYIA5S2,5,The coffee is wonderful with no bitter taste or after taste. I prefer a Cappucino style of coffee with all ingredients pre mixed. This is one of the best that I have tried and I know I will be re-ordering when I am done with my original purchase.
AMZU6GUXP5U57,2,"It wasn't until my Keurig got ""backed up"" and only dispensed a half-cup that I realized these were instant and as such, required special cleaning. These are not the brew kind so after making a cup, you need to run 1-2 cups of water through the Keurig or the needle and bottom of the filter dispenser/spout (I have no idea what it is called) gets clogged. I clean my Keurig frequently, but these and the hot cocoas are really not worth the hassle of two cups of water after every cup I make. The cappuccino tins from like International Coffee or a packet of swiss miss, etc are much less fuss.<br /><br />As others posted, the taste is off as well. If you want to know what they taste like, go to your local gas station and find the ""caramel cappuccino"" dispenser and try that."
A3OEPL7TJPSDED,5,Thick delicious and creamy.  I foudn the hazlenut flavoring to be quite distinctive yet not over powering.  I will use the small cup size on this then a small cup of kona and its really yummy and strong :)
A2LQAZBIHSENH3,5,"Love this cappuccino, it is so much better than buying it in a gas station. Very good and would recommend it to everyone."
AQUWYD4P8XHXE,4,"I must concur with previous reviews stating that if you like ""convenience store caps"",you'll probably be OK with this product.I used two 6oz passes through our Keurig,added an ounce of liquid French Vanilla creamer and then ran the mix through a Latte blender we have.Although a tad thin(next time-2oz of creamer),the end result compared very favorably with the local 7-11 caps,which my wife and I both love.As for previous remarks about sucralose;if I hadn't already known it was there-I wouldn't have known it was there(cannot speak to medical aversions,you're kind of on your own there).Bottom line;at $.35/cup vs $1.50 & up,this does the trick!"
AYAY7A5R7RH9Q,5,These are so yummy! Must have for any Kuerig owners. I recommend trying this flavor and company! Mailed in good time too.
A1JCQE5MYZWIFQ,5,"I have never heard nor bought this brand before, but couldn't pass up the subscribe and save pricing for these k cups. They were delicious, and as previous poster stated, you don't even need to add anything to it!!!"
ALDAF4VVLFRHP,5,"I got this since I enjoy cappuccino. I like the fact that I can make these at home, and one cup at a time so that I can make them when I am actually ready for it and it is not sitting around getting cold or old. It has just the right amount of Hazelnut. Living in UpState New York, our mornings can be cold and hard to get up in the morning. This is great to help in the morning."
ALDAF4VVLFRHP,5,"I love cappuccino, with this I can make each cup as needed. It has a great taste, it has just the right amount of caramel flavoring. It is not to strong, and not to weak. It is the perfect thing for those cold winter mornings to get you going."
A1G6JNOUITWTHE,4,This makes a nice little treat on a cold winter afternoon!  But be sure you use a small cup setting on your coffeemaker or you will end up with something that looks and tastes like cloudy water!
A1S9J4FOS5COBG,4,Just what I expected it to be. It's like the powdered stuff they put in the machines at convenience stores. You can't expect real cappuccino from a Keurig.
A1KZPDB5MOWNVU,5,I have reordered these twice. They are delish and I enjoy them on a daily basis. No additional milk or sugar is needed to enjoy this sweet treat
A117KSTBKRLK99,5,This is a really good tasting flavored K cup. it is sweet but not to sweet and is much better than some of the flavored k cups. I will be buying more when this is gone.
A3MQ1O54Y9V4Y3,3,"I usually put creamer in my coffee, and I thought previous reviewers were probably nuts to think that a K-Cup coffee could produce something that didn't need sweetener.  Wrong!  This truly doesn't need any sweeteners/creamers.  It's sweet and creamy all its own!  Very good!<br /><br />EDITED: I love sweet coffee, but after three times of trying it I've decided this is WAY too sweet, and I wouldn't buy it again.  I changed my rating from 5 to 3 stars."
A7FRLYY9RN0IH,2,Love the flavor of these cappuccino cups they are the right level of sweet for my particular taste<br /><br />That being said the number of damaged cups was un-acceptable it must have been something before boxing because the box the cups come in had no damage at all but 5 of the cups were smashed beyond recognition with the foil ripped and the sides of the some of the cups perforated that's over 20% damaged and useless!<br /><br />I really wish quality control had caught this and I could give it a higher review but with the expense of K cups already having to throw 20% out is not a good thing
A2WI6EP5VE8E9H,5,I love the taste of this coffee. My husband says its the best coffee he has ever had. I save alot of money on cream because the cream is right in it. Yummy!
A2WI6EP5VE8E9H,5,These K-cups are delicious. They taste so good and I save alot of money on cream products because the cream is right in the coffee. I plan on buying more soon.
A2OR29EC0GRJ5U,5,"My husband isn't a big coffee drinker but loves ""gas station"" cappuccino.  He says these taste even better than what he's used to.  Will definately by again!!"
A1SK9O1C7KOLMH,5,I really have fallen in love with my coffee maker because of products like this....Their coca is also pretty darn good.  I would recommend this product.
A16ALI39GRNAU,5,"This coffee is good, it could be a little sweeter but it hits the spot if you like French Vanilla Cappuccino."
A3EJB4FEO575QZ,5,"I bought this capuccino for my husband and he loves it so much, that I decided to try it. I dont like Hazelnut but I like this one alot no need to add sugar or anything great for on the go!"
A2Q2D9OY6IZPWV,5,"I love my Keurig and I love this product as well.  I've never had a Cappuccino before if its anything like this K-Cup, I'd drink it all day."
AMX1158YAI6UH,3,"This product tastes okay, but is definitely quite sweet.  Maybe I missed something, but I couldn't find the calorie content prior to ordering and foolishly ordered any way.  One review I read said there is 60 calories, but it is 80 calories a cup per the packaging, I probably wouldn't have ordered.  This will be a one time per day drink...also has a bad aftertaste.  On a positive note, the pricing is reasonable...however with one a day, it is going to take me two months to go through this drink that I am not crazy about."
A24STD27S7AQVE,2,"I expected a nice rich vanilla cappucino flavor, instead got a very weak taste. Very disappointing.<br />This is the second ""Grove Square"" product I tried, and both were unsatisfying."
A28WGNY6CMJFJ6,5,"despite a lot of negative reviews, I still bought this product because of the great price. To my surprise I LOVED the cappuccino! I brew the small cup when using these K-cups because it's a little stronger, when you brew the larger cup size it's a little weak. Over all, loved the product and the price!!"
ALRBXH00K668V,4,SO BEWARE its instant coffee NOT real coffee I was expecting a dark roast sort of brew with a hint of vanilla... My mistake for not reading others reviews. That said it is not bad its is instant though so think those machines at the gas station that you pick your flavor from- that's what it is. I would but again but for different reasons NOT a morning pick me up. its also loaded with sugar and fat so dieters beware/
AD7TPE2AHYNQE,1,"I didn't realize before I purchased this that it has sucralose in it. I really dislike the aftertaste, so much that I can't use the rest. If you don't mind that aftertaste, the flavor is otherwise ok."
A1TYFYXVNSFZQF,4,"I know this is not a real cappuccino but I think it tastes pretty good and is so easy in my Keurig, which was a Christmas gift from my kids.  It has been an adventure trying all the products out there in Kcups, some are hits and some are misses and for me this is a hit."
A1SYHKAXCYCE20,3,"When I drink this, it tastes like flavored hot water. I think the powdered stuff you add water to that you get in the grocery store tastes way better. Won't be ordering this again."
A1SYHKAXCYCE20,3,The cappuccinos taste alright. I think the powdered stuff where you just add hot water too tastes way better than this. I decided to get one of the Kerruig cups where you can use your own coffee or cappuccino and hope it will taste better. Will not be ordering this again.
ADQL4IOY0R5EJ,5,this coffee matches or better than I can get at our local gas station.  and the cost is somewhat less for oz for oz and I do not have to make that extra stop to get coffee.
A2AEA24UF8Z47U,1,"I tried this yesterday for the first time.  It tasted OK to begin with, but there is an awful, chemically aftertaste.  I assume it's because of the artificial sweetener.  It took me a couple hours to get the gross taste out of the back of my throat.  Completely not worth it!"
A1LTDEUQUFK1WC,4,Even for my hubby who likes just a little coffee with his cream and sugar (lol) this was perfect as is straigh from the Keurig machine!  I love how it tastes as well.  It is basically the powdered cappuccino mix in a k-cup. There is no filter inside it so you can't re-use them if you were going to use the K-Saver metal caps to re-use your k-cups.  Also you can't use them for more than one cup as you can some regular ground coffee k-cups.  Overall though - the flavor is excellent and well worth the 4 stars!
A1CSRU8Z5KIPV6,1,"This coffee was WAY too sweet for me, I used one and I'm giving the rest to a good home.  By way of reference, I normally put a teaspoon of flavored creamer and 1-2 packs of splenda in a cup of coffee, so I do like mine doctored.  This reminded me of those nasty international delight flavored coffees.  It also clogged the needle on my keurig which was a pain to clean.  Never again!"
AYSXNBCM8PWMV,5,"I have had my keurig for a couple of months and have tried many different kinds of coffies,ciders, cappuccino,etc...<br />So far, this is my favorite cappuccino. What makes it even better?  Amazon and subscribe and save!"
A2FN6HMXG463SQ,5,"Love this product, it is rich and creamy and taste like one you might buy from a high class coffee bar."
A2KAL8VMFDIAZW,5,"Jennifer's review was spot on, I love this French Vanilla cappuccino! This is exactly what I was looking for, yes it's not your Starbucks cappuccino, it's more like what you get at mini-marts or service stations. I'm not a hard coffee drinker and this is just what I was looking for, Thank You, Jennifer."
A28Y88RHPXBJEU,5,"My guys travel frequently and like the sweet, frothy convenience store cappuccino.  This is a great replacement at much lower cost per cup.  With 80 calories a serving, it's easier on their waistlines too.  It's not even close to coffee shop cappuccino, which I prefer and they loathe.  I admit, it is a nice frothy drink, but if you're looking for ""real"" cappuccino, you will probably want to avoid this."
A1X2LENOF84LCQ,2,"It tastes kind of fake, like fake sugar, fake cream and is too sweet, the vanilla flavor isn't that great either. I won't be buying these again."
AUZIGRGTLU0YI,5,when buying these cups you never know what you are getting it could be a wast of money but this box was a good choice....love it
A3F98XNHPD24T9,5,Very good price.  Use to could find it in big discount stores but hard to find.  I looked on Amazon and there it was.
AXL8M62MXTE1Q,5,"I was a bit hesitant to buy cappuccino K-cups.  After all, I had been using the cappuccino mix from Sams Club that provided a very good cappuccion.  It wasn't restaurant quality, but it was good.  Mix is soluable and doesn't need to be brewed.  The Sam's Club mix was cheaper, so why switch?  After the first sip, I was hooked.  This may not be the best cup of cappuccino that I ever had, but it is one of the best and far superior to many cappuccinos served at restaraunts and at 50 cents a mug, is a bargain considering the quality.  I recommend it without reservation."
A26H72GS5PSMUP,5,"This has a very smooth taste, nothing is overpowering in it. I would recommend it to to all my coffee drinking friends.."
A1MFFOE8E33GFE,4,this is very good tasting and a treat for me. and if i do not want to plug in my keruig maker all i need is hot water
A1D8VTQ553VRMU,3,"My son really enjoys this flavor. He would write a different review.<br />I thinks its very weak, even when selecting a small brew. Not as good as I thought it would be."
ANB24M992JCOK,5,Excellent taste. This is the first time I ordered this particular product and am very pleased.  Would order again. I found the price to be more than fair compared to grocery store prices.
A2JZO3Y5AM4EOW,5,"<a href=""http://www.amazon.com/gp/product/B005K4Q1YA"">Grove Square Cappuccino Cups, French Vanilla, Single Serve Cup for Keurig K-Cup Brewers, 24-Count</a> Very good. No need to add sugar."
A3RRB1KO4M8XRL,4,"Shipped fast, tasted great, but could do without the hydrogenated oils that all K cup capps seem to have. Looking to try more flavors."
A27OJNOZ1YW4XH,5,"Loved this product, highly recommend it. If you like cappuccino you will love this. Also recommend the caramel flavor cappuccino also."
A2MR8B8E1TXOK4,2,"The machine empties the k cup, it's dry contents.  Not all that good, watery even on the low setting of hot water. I won't get them again, yes they are worse than convenient store.<br /><br />Not worth my wait. Even at the price won't get them again.  That fake sugar after taste is not good, just like the reviewer said.  Had to try for myself, so probably will you but you won't like it either.<br /><br />Good luck still lookin for a replacement for the coffee cups."
A25AA4TQO91V8J,5,"Do not down play the rich flavor of the instants offered. They cost less and taste amazing.Better than hot cocoa,in my opinion.Wanna spend less try these ""Grove Square"" brand products."
A2K5AJK0ZAWNUE,5,"I'm a black coffee drinker, but once in a while I want cream and sugar with it.  That pretty much describes this K-cup.  Decent, pleasant taste in a convenient one-step process."
A3D07PMJS6IJ4D,2,My kids loved the cappuccino the price was right but for me and I am a person with a sweet tooth.  For me it was way to sweet
A39G12JD41N65D,3,"I bought my son a huge variety of Kcups to go with his new Keurig coffee maker. After tasting about 20 flavors so far, this is the only one that we didn't love. It's not disgusting, but it's just not too flavorful. It had an odd aftertaste to it. We also bought the Grove Square Caramel Cappuccino and I thought that flavor was 10x better.<br /><br />We'll use these up, but I probably won't purchase this flavor again."
AWM4UP2AHORG2,5,"I recently bought a Keurig so I'm trying out different coffees.  I first found Grove Square Hazelnut Cappuccino in the grocery store.  Now I buy it in bulk at Amazon. I usually drink plain coffee, but sometimes, when I have the option, I'll choose hazelnut over other flavors.  I was so impressed with this cappuccino.  First, while brewing, the aroma was heavenly.  The first sip continued the experience.  It was quite creamy, and had a strong, but not overpowering, hazelnut taste. It was sort of like hazelnut hot chocolate.  This is the only flavor my husband drinks now and he has stopped drinking plain coffee altogether.  I hope they never stop making this.  I've tried the flavored hazelnut coffees, but prefer this cappuccino.  It's perfect for sipping on a cold, dreary day, or whenever you want that extra richness."
AAB7RRCV0VIZP,5,"Grove Square offers great flavored coffee and cappuccino K-cups at a very good price, and they always deliver on time!"
A1SOBQJDXYA77T,3,"Good price but this stuff is just too sweet for my liking. 80 calories a cup, 9 carbs, too much fat and sugar. The taste was good though so if you treat it more like a desert instead of an everyday morning coffee then you'll probably like it."
A205H13T3XT51U,5,"Reminds me of the ones I get at the gas station, okay I'm no connoisseur but I know what I like.  These are just great!"
A329TGH42TRIMZ,5,"Tired of paying $5+ for a cup of cappuccino? This is what I'm using to get over that expensive drink habit, this and the French vanilla. Yes it is instant with milk and sugar but still very tasty!"
A2NGCLVURQIXXF,5,i know that people have said these taste like the ones you get a gas stations but come on people what do you expect gourmet coffee.<br />very good for the price and i noticed they have gone up.
A18Z47R6SRW6HY,5,"This kcup gets some odd reviews but I must say it is by far the best ""quickie"" I have had. I either make my own latte at home the old fasshioned way or I throw in one of these in the brewer when I am in a hurry. My hubby took them to the aid station and the soldiers devoured them like they were going out of style. I love the flavor nothing needs to be added to it. A dash of whip cream is a nice granish. But locally I can't find them anywhere. Walmart had them but now they are NEVER in stock. I have written to keurig asking them to start stocking these they are worth the try... and if you don't like it send them my way :P"
A2TDEZDL5BZ6IC,4,"This may not be ""real"" cappuccino, but I am not sure I know what that is.  This tastes good and I really enjoy a cup of it, especially on these chilly mornings."
A30VYSV5D6GCV1,1,"I am trying all types of products to use with my Keurig coffee maker and I thought the caramel cappuccino would be a good choice. It was so sweet I couldn't drink it, I had to throw it out. I have a sweet tooth and not much seems to sweet to me. I wasted my money on this and I will be throwing it out as well as the Grove Square Hazelnut Cappuccino that I bought! Waste of money unless you like super sweet!"
AQRTDULROI9KF,1,This items doesn't taste good at all and i was very unhappy to learn that they would not let me return the unopened boxes of this order.
A16AL26WRRYFKD,2,"I'm an avid K cup user - coffee, tea, cocoa - and have my favorites and not-so-favorites, but dang... This one started off tasting okay, but actually gave me indigestion (burp!). There's a disturbing metallic, cloyingly sweet aftertaste in my mouth too. Your mileage may vary, but this is one K cup flavor I won't be revisiting."
A33BUDQJJ1K41Q,5,One of my favorites from Grove Square! A great Cappuccino that has a wonderful flavor and need no creamer to make it taste better. I love this one and the other ones from Grove Square!
A237DY2E4AIZO2,5,Delicious! I ordered the french vanilla cappuccino because I was looking for something delicious that doesn't require the extra effort of adding cream and sugar. This is exactly that! I went through the 24 pack in 2-3 weeks and will definitely be ordering another box soon! I would recommend these for anyone that enjoys french vanilla flavor and normally adds cream and sugar to their coffee.
A2V0YH86NKTGX1,1,"There are 80 calories per cup of this coffee, 40 of those are from fat. The description says it is mildly sweet but I found it overwhelmingly sweet. There was little to no coffee taste, more like Cremora or Coffee Mate with fake sugar. I tried brewing one k cup of this coffee and then in the same cup added another k cup which was regular coffee in hopes of diluting the sweetness but even that way, it was still very sweet and whatever creamer they used was the dominant flavor by far.<br /><br />If you take a lot of cream and sugar in your coffee, you might like this coffee. I didn't like it at all."
A2XK985BZNW6D0,5,"If you are a coffee snob, you will not like this cappuccino.  However, for those of us easing into the world of coffee, this is a nice and sweet caffeinated beverage with only 80 calories.  It tastes just like the cappuccinos you get out of the machine at a gas station.  A nice treat!"
AX2ZEREWNZD49,5,"Another review said this tastes like the ""garbage"" cappuccinos from the gas station. Well in my case, that is exactly what I wanted! These K-Cups are delicious. Creamy and taste just like the french vanilla capps from QuikTrip. I recommend them highly if that is the taste you are looking for."
A1QVVIA5EZIMI0,5,"Normally I don't care for coffee at all, but I absolutely loved these!<br /><br />My sister got one of the Keurig coffee machines, and there were samples of the French Vanilla ones included in the box. She told me that she thought I would like them, so I gave it a shot.<br /><br />She was right! I absolutely loved the,, and after running out of the samples decided to order some from Amazon. After ordering those, I saw these Caramel flavored ones and knew I had to try them!<br /><br />I was so excited when they arrived that I didn't waste any time and instantly brewed one up and tried it. I liked it even better than the French Vanilla ones!<br /><br />For me, they were the perfect ammount of sweetness, and I didn't find there to be any weird artificial sweetner taste as some other reviwers have mentioned.<br /><br />Now I drink one of these every day. There is nothing I prefer more in the morning than one of these.<br /><br />Maybe these aren't for the hardcore coffee connoisseur, but for someone like me, they are awesome!<br /><br />I would highly recommend these to everyone. Especially people who normally don't like coffee. A+ and 5 stars in my book."
A2OJV29HVLDBCC,5,My wife and I both enjoy this cappucccino!  If you enjoy a dark roast or coffee that is bitter and dark this is not for you. Its light and the taste is easy to drink.  My wife doesn't like a cup loaded with caffeine so this fit the bill for her.  I love that I can brew and go! No sugar or creamer needed unless you have a crazy sweet tooth.  I put a couple k cups to fit in a travel mug and I'm always sorry when its gone.  That means I will have to go back to the truely terrible coffee at work!
A3JOYNYL458QHP,5,"My wife loves it.  It's too sweet for me, but I don't have to drink it.  Reasonable price.  Good shipping.<br /><br />Be careful or it can drip down and you'll find yourself growing something slimy and green."
A2KRHIJ22EAZK0,5,Normally I put 2 sugars and cream in my coffee. Not this stuff. It's perfect just as it is. VERY SWEET
A3S3EPKV4UB7WV,5,"This is one of my favorites...almost like the convenient store brand, which I get every day. Would recommend this ..also love, love the Cafe Escapes Chai Latte....Just love my K-Cups."
A1Q3VZH3TP8DFN,5,For the price it is a great drink. I will order it again.If you like cappuccino you will like this
A2KFZJMRLXCGP3,4,I wasn`t sure about this instant type k-cups but it was a pleasant surprise I will be ordering more and my husband enjoyed it also
A8HKYI665NXIC,5,"This won't replace your Starbucks Caramel Mocha's and what-have-you, but if you get your morning flavored coffee at BP or QT, then this is a great replacement."
A1KVTOWQRNCG6E,2,"I was disappointed with this product.  It's instant coffee, sugar, and powdered creamer/milk.  It doesn't taste much like coffee.  It's okay, but not great.<br /><br />Also, after using the k-cup, you have to run a water cycle on your brewer."
A1KOT8QF046CCQ,3,Perhaps I should have known when I read caramel but I found this item too sweet for my tastes. Nor do I remember reading that it is an instant not a brew product. A lot like International Coffee without the ability to adjust the flavor.<br />Taking it off my S&S list.
A2SB7QP43RNWC9,2,Found this weak and like the phony cappuccinos you buy at 7-11.  None my favorite that is for sure.<br />I ended up giving it away
A23UW1116PTM1Q,5,This Cappuccino is really good and if you like Hazelnut you will like this product.  It's a smooth flavorful drink and the price is excellent.
A3TIRJRRNXWH56,5,"These caramel cappuccinos are great - they taste great, they are a great pick-me-up and they are ready in seconds! Maybe they aren't like the cappuccino that you would get from a gourmet coffee shop, but you aren't spending gourmet time or money either! A very nice cappuccino for the price and the caramel flavoring is just right."
A1CP13RBLEVGJC,2,Found this item for $4 cheaper at Wal-Mart.  Was too late to cancel my order. One two three four five
A1BCSEDVL0Q0GN,5,We recieved the product on time and in excellent shape.  It tastes good and meets our expectations. Thanks for the excellent service.
AV6QDP8Q0ONK4,5,I enjoy all three of the Grove Square Cappuccino flavors as does my family. I have slowly stopped buying the regular coffee and have swapped over to this brand as I seem to have become addicted to the caramel as I can't get enough of its sweet flavor. At $7.98 a box at Walmart I can buy this and NOT have to buy those flavored creamers. I shake the cup prior to use and set the machine for 8 oz....YUM!
A2KMFRF5XD7LEO,5,"Every thing about the order went great, the cappuccino is very good. I will be ordering this again probably soon."
A1WPAZEH2AELTW,3,"First off, I didn't purchase this item for my use, but for my son's use in our Keurig. As for me, I prefer brewed coffee, but most importantly HE likes it."
AVUO19P8ZQHLV,4,"This is instant cappuccino.  It is pretty tastey.  I like the cappuccino that is available at the gas stations, and this product is similar.  One caution is that it will clog up the opening on my Keurig.  (found that out the hard way)  Now I usually run through just a cup of hot water afterwards and that keeps it clean."
A6XMWIQKIIQ0J,5,I really like the taste of this cappuccino.  Some complained that it's a waste because the k-cup is empty after it is brewed.  Why is that important?  I enjoy it and so does my family and co-workers.
A346IK1LCGFCZ3,5,"This makes wonderful ice coffee...I have shared it with friends and everyone loves it. I know there have been comments that it is instant coffee but who cares when you have something that tastes good, and is so much cheaper then going to a coffee bar and paying $5 for an iced cappuccino..."
A27FK78XB6IR7H,5,LOVE THIS COFFEE! So delicious and love having the creamer and sugar right in there.  80 calories is a bit much but if I limit myself to 2 per day I'm ok with it.  Everyone in the house is loving this one and I ordered more immediately...it's currently on back-order but it's new so hopefully Amazon will stock up on it for me and I can get it faster in the future. Price is good too. Try it! You won't be disappointed.
A295LM2GOYD2SX,5,"Great coffee, this is instant but other than that it is so good, I add no milk and no sugar, calories are high 80 I think but for one or two cups a day it's fine with me. Glad to see that info on the packaging. It came on time, the price was good and will buy again."
A295LM2GOYD2SX,5,"This is so good, it's instant but I don't care, still good, Regular K-cups have left over grimes, this K-cup is empty.  So it is instant.  I do not add sugar or milk, calories are high 80 I think but for one or two cups a day is okay.  Very good.  Came on time, no problems"
A2F56CRL29D7QN,4,"Initially I was a little bit skeptical about this product, but thought for the price that I should give it a try. I am happy that I did. It is a nice tasting cappuccino and is not too sweet. The taste is better with the smaller sized cups (6oz), it gets a bit watered down with the larger cup sizes. I will be buying this product again."
A3LR4FKPQO0ZJA,5,ABSOLUTELY DELICIOUS!!!  CREAMY...NOT TOO SWEET...SUBTLE FRENCH VANILLA FLAVOR.....YUMMY. HAVE HAD A 24 CT BOX IN OUR OFFICE FOR A WEEK AND THEY'RE NEARLY GONE. EVERYBODY LOVES IT.
A3KI0OS4U9RUBZ,5,I have tried lots of k-cups and this is one of my favorites.  it is very creamy and smooth.  The Hazelnut flavor is subtle.
A12IV289AW75FV,5,"I ordered these K-cups on a preorder for $9.99.  They are becoming my favorite flavor.  I love, love this flavor.  It was<br />an excellent deal.  Grove Square has a great product."
A353Y7VBQHHW0T,5,Great item IMO.  Flavor is better than GMCR's stuff.  I also like the fact that it is on Subscribe and Save and ships for free.
A237WC4ZFX7C91,1,"I was hoping for a nice creamy cappuccino for the evenings or during the day where a strong brew wasn't needed.  Well, *some* coffee flavor would have been good.  This tastes like coffeemate plus sugar plus old coffee grounds.  Its flat, sweet, thin, and ends with something of a slightly bitter aftertaste, reminiscent of aspartame...  with nothing in between.  There's not even a filter inside the k-cup...  just mostly cheap creamer..."
AIB9EX5O28KK7,5,My bf loves this product. We are about to order more to restock our supply.  Wish I could find it here in the stores.
A2C6GR7Z2A3ZLQ,5,"I buy this for my husband & also as an occasional treat for my older kids. Since we are a family of 6, the Keurig is not exactly economical. However, since I found these cappuccino k-cups, it makes it much easier to fit in our budget. And they love the flavor! The French Vanilla ones are great too!"
A1EDC37DH5MOXR,4,"The cappuchino is very sweet. I would recommend running a regular coffee through and make it a mocha. I would not recommend more than 8 cups, because that just makes it very weak."
AIP75KQN5G2BN,5,This is just as good a I get in gas station. Love the ease of having it brewed in my house.
A1YSPYBD85OAKP,5,Everyone's tastes are different and I didn't expect to like this after reading some of the reviews.  I was pleasantly surprised and glad I tried it. I prefer this French Vanilla over a couple of the other brands.  It's the only one I don't have to add sugar or creamer to and it's not too heavy on the vanilla for my taste.  I'm ordering enough to keep stocked up since it's my evening treat and a great price!
A1SKT1YLC4RE61,5,"This is really a great product. When I start my day with the Cappucino Carmel and being out on my patio, it's having a little bit of heaven here on earth. Thank you Amazon for making it affordable for me"
A3LA1YD3EEU0EK,5,"I usually buy caramel coffee creamer to go in my cappuccino but with this product, it is creamy without it. Buying by bulk like this offers, saves me money too. I would recommend this product and I will be making another purchase soon."
A3NTYWF9QJ3C27,5,This Cappuccino is wonderful!  It is hard to drink just one cup!  It the perfect caramel taste!  You must try!
A18F0KBGZHH0Y4,4,This is a good product for the money - especially if you like cappuccino better than coffee.  It is a little weak compared to other gas station cappuccino's but still tasteful.
A1V7EJMR3FOQ93,5,"The Grove Square cappuccino is like a ""comfort food"" to me.  It is much like oneI get from a local ice cream parlor, the drink is comforting and relaxing, good for releasing stress at a time when that is extremely high in my life.  A good way to start a busy day for extra pep, yet a good ""slow down"" in the late afternoon or early evening when I need to let go of ""life"" and rest."
A3BWJ79AVNKUC6,4,Love the Hazelnut Cappucino tastes great. I love it when I am reading the paper in the morning. Well worth a try.
A3HZ4FOTHUX1O4,5,I am addicted!  As good as any you buy anywhere.  I have bought this several times and am never disappointed.
A3UGGGCP9T0CC6,5,The flavor is absolutely wonderful.  The shipping was extremely fast.  The smaller cup sizes maintain the most flavor.  I would recommend this product to everyone.
A37PZR0SRYF6LW,5,"I bought the Keurig for my husband who really did not want it.  I don't drink coffee but love, love gadgets.  So order to enjoy my new GADGET I had to find something to make.  I found Grove Square Cappuccino by accident.  I add some whipped cream on the top and what I end up with is a heavenly dessert that has none of the bitter taste of coffee.  I also bought the French Vanilla version and decided I liked it so much that I am on a monthly plan.  For anyone who loves flavored drinks this is perfect.  And my hubby finally came around and uses the Keurig for his coffee.  He does not use this drink since it does not have a coffee taste, thank goodness.<br /><br />I have been watching negatives and positives.  It is all a matter of preference and taste.  I happen to love this coffee because it is sweet and does not taste like coffee.  I simply hate coffee and this is a way to enjoy the Keurig and share some time with my husband who does drink coffee.  As for the additives... welcome to this world of the 21st century!  It satifies my sweet tooth and keeps me from eating cake, cookies, pie and ice cream.  So Grove Square bring it on."
A1V0K785AH8IF8,5,I really like this product and when it was on sale bought a lot of them. Will wait unil on sale and get more. Tastes like what you get at the gas station and kind of sweet.
A1NB5BJGYQRV2M,5,"These K-cups are great tasting and I love that you don't have to add sugar and/or milk. Just watch out for the calories. Each cup is 80 calories, no free ride here!"
AVR6U4HE6D4CX,5,"i love this cappuccino, its like the stuff that you get from the gas station and i love that stuff. if you like gas station cappuccino then you will like this, i make it on the 10oz cup size and its perfect. i got the subscription its cheap and really good."
A16HNRHQVANN5S,5,Wonderful!!!!  It was the best deal I have ever gotten on K-cups.  Cant wait and will definately purchase again very soon!
A36UR170SB4APK,5,"If you have a K-Cup maker and you don't have a few of these on deck...you're missing out...seriously. If you threw some whipped cream in your mug, you'd swear these are Starbucks quality for like 1/10 the cost."
